X,Y,OBJECTID,Id,CaseNumber,OccurredDate,OccurredMonth,OccurredYear,DateOfDeath,DateOfDeathMonth,DateOfDeathYear,DateDifference,CaseStatus,Address,Latitude,Longitude,Section,Beat,WeaponCategory,VictimCount,ArresteeCount
-77.610386777017652,43.176815579497877,470,426,09-235149,2009-07-29T04:00:00.000Z,7,2009,2009-07-29T04:00:00.000Z,7,2009,0,CLOSED,"84 REMINGTON ST, ROCHESTER, NY, 14621",43.176807,-77.610384,Clinton,247,Firearm,1,1
-77.616373778222496,43.177065579318757,468,428,09-252113,2009-08-11T04:00:00.000Z,8,2009,2009-09-07T04:00:00.000Z,9,2009,27,OPEN,"43 TREYER ST, ROCHESTER, NY, 14621",43.177057,-77.616371,Clinton,247,Firearm,1,
-77.599619773680899,43.183634581424201,467,429,09-291589,2009-09-11T04:00:00.000Z,9,2009,2009-09-12T04:00:00.000Z,9,2009,1,OPEN,"1005 HUDSON AVE, ROCHESTER, NY, 14621",43.183626,-77.599617,Clinton,227,Firearm,1,
-77.628574781241014,43.165923576847902,466,430,09-297884,2009-09-16T04:00:00.000Z,9,2009,2009-09-16T04:00:00.000Z,9,2009,0,CLOSED,"105 AMBROSE ST, ROCHESTER, NY, 14608",43.165915,-77.628572,Lake,271,Knife/Cutting Instrument,1,1
-77.586823768011129,43.170451579506036,469,427,09-312093,2008-09-17T04:00:00.000Z,9,2008,2009-08-14T04:00:00.000Z,8,2009,331,CLOSED,"192 SECOND ST, ROCHESTER, NY, 14605",43.170443,-77.586821,Clinton,297,Unknown,1,1
-77.636734784647089,43.176728578414924,465,431,09-339462,2009-10-21T04:00:00.000Z,10,2009,2009-10-23T04:00:00.000Z,10,2009,2,CLOSED,"261 GLENWOOD AVE, ROCHESTER, NY, 14613",43.17672,-77.636732,Lake,251,Blunt Object,1,1
-77.63555278599992,43.186040580041933,463,433,09-351739,2009-11-01T04:00:00.000Z,11,2009,2009-11-01T04:00:00.000Z,11,2009,0,OPEN,"163 AUGUSTINE ST, ROCHESTER, NY, 14613",43.186032,-77.63555,Lake,231,Firearm,1,
-77.594131768646278,43.146388574664762,464,432,09-351804,2009-11-01T04:00:00.000Z,11,2009,2009-11-01T04:00:00.000Z,11,2009,0,OPEN,"14 WOODLAWN ST, ROCHESTER, NY, 14607",43.14638,-77.594129,Goodman,265,Firearm,1,
-77.627255779682613,43.14768257329191,462,434,09-356648,2009-11-05T05:00:00.000Z,11,2009,2009-11-05T05:00:00.000Z,11,2009,0,CLOSED,"435 TREMONT ST, ROCHESTER, NY, 14608",43.147674,-77.627253,Genesee,213,Firearm,1,1
-77.587173768197189,43.168142578872335,461,435,09-388155,2009-12-01T05:00:00.000Z,12,2009,2009-12-01T05:00:00.000Z,12,2009,0,CLOSED,"295 CENTRAL PARK, ROCHESTER, NY, 14605",43.168134,-77.587171,Clinton,297,Firearm,1,1
-77.597747771773655,43.17442057990641,460,436,09-395932,2009-12-09T05:00:00.000Z,12,2009,2009-12-09T05:00:00.000Z,12,2009,0,OPEN,"45 WATKIN TER, ROCHESTER, NY, 14605",43.174412,-77.597745,Clinton,277,Firearm,1,
-77.592436771412622,43.181803581200633,459,437,09-406309,2009-12-19T05:00:00.000Z,12,2009,2009-12-19T05:00:00.000Z,12,2009,0,OPEN,"238 ROYCROFT DR, ROCHESTER, NY, 14621",43.181795,-77.592434,Clinton,237,Firearm,1,
-77.582326766441838,43.169899579287076,457,439,10-009324,2010-01-10T05:00:00.000Z,1,2010,2010-01-10T05:00:00.000Z,1,2010,0,CLOSED,"164 SIXTH ST, ROCHESTER, NY, 14605",43.169891,-77.582324,Clinton,297,Firearm,1,1
-77.645369789001691,43.18637357980483,456,440,10-013555,2010-01-14T05:00:00.000Z,1,2010,2010-01-14T05:00:00.000Z,1,2010,0,CLOSED,"510 AUGUSTINE ST, ROCHESTER, NY, 14613",43.186365,-77.645367,Lake,221,Firearm,1,1
-77.634586781045797,43.134551570476937,455,441,10-024543,2010-01-24T05:00:00.000Z,1,2010,2010-01-24T05:00:00.000Z,1,2010,0,CLOSED,"48 STRATFORD PARK, ROCHESTER, NY, 14619",43.134543,-77.634584,Genesee,253,Firearm,1,1
-77.609063775822065,43.167984578103258,453,443,10-032576,2010-02-01T05:00:00.000Z,2,2010,2010-02-12T05:00:00.000Z,2,2010,11,CLOSED,"52 KELLY ST, ROCHESTER, NY, 14605",43.167976,-77.609061,Clinton,287,Physical,1,1
-77.60763177265747,43.14061157299718,454,442,10-038281,2010-02-06T05:00:00.000Z,2,2010,2010-02-06T05:00:00.000Z,2,2010,0,CLOSED,"209 SANFORD ST, ROCHESTER, NY, 14620",43.140603,-77.607629,Central,229,Knife/Cutting Instrument,1,1
-77.639139785937161,43.171110577419228,452,444,10-046405,2010-02-14T05:00:00.000Z,2,2010,2010-02-14T05:00:00.000Z,2,2010,0,OPEN,"1 BAUER ST, ROCHESTER, NY, 14606",43.171102,-77.639137,Lake,261,Firearm,1,
-77.583392767829707,43.168685579238698,451,445,10-080421,2010-03-16T04:00:00.000Z,3,2010,2010-03-18T04:00:00.000Z,3,2010,2,CLOSED,"430 CENTRAL PARK, ROCHESTER, NY, 14605",43.168677,-77.58339,Clinton,297,Firearm,1,1
-77.657726790139847,43.158130573748274,450,446,10-107580,2010-04-08T04:00:00.000Z,4,2010,2010-04-08T04:00:00.000Z,4,2010,0,CLOSED,"50 MASSEY DR, ROCHESTER, NY, 14611",43.158122,-77.657724,Lake,281,Firearm,1,1
-77.588842769617528,43.172135579351213,449,447,10-111239,2010-04-11T04:00:00.000Z,4,2010,2010-04-11T04:00:00.000Z,4,2010,0,OPEN,"63 ROHR ST, ROCHESTER, NY, 14605",43.172127,-77.58884,Clinton,267,Firearm,1,
-77.63460278484375,43.178771578888522,448,448,10-116051,2010-04-15T04:00:00.000Z,4,2010,2010-04-15T04:00:00.000Z,4,2010,0,CLOSED,"58 TACOMA ST, ROCHESTER, NY, 14613",43.178763,-77.6346,Lake,251,Knife/Cutting Instrument,1,1
-77.627212780574013,43.164048576597033,447,449,10-148493,2010-05-11T04:00:00.000Z,5,2010,2010-05-11T04:00:00.000Z,5,2010,0,CLOSED,"431 VERONA ST, ROCHESTER, NY, 14608",43.16404,-77.62721,Central,209,Blunt Object,1,1
-77.623785781227156,43.185217580141824,446,450,10-149310,2010-05-12T04:00:00.000Z,5,2010,2010-05-12T04:00:00.000Z,5,2010,0,OPEN,"1582 ST PAUL ST, ROCHESTER, NY, 14621",43.185209,-77.623783,Clinton,217,Firearm,1,
-77.606306772153374,43.138486573170418,445,451,10-158228,2010-05-19T04:00:00.000Z,5,2010,2010-05-20T04:00:00.000Z,5,2010,1,CLOSED,"855 SOUTH AVE, ROCHESTER, NY, 14620",43.138478,-77.606304,Goodman,265,Physical,1,1
-77.633493781894416,43.149248573878936,444,452,10-167928,2010-05-26T04:00:00.000Z,5,2010,2010-05-26T04:00:00.000Z,5,2010,0,CLOSED,"24 HENION ST, ROCHESTER, NY, 14611",43.14924,-77.633491,Genesee,213,Firearm,1,1
-77.650733786048264,43.134435569904745,443,453,10-170775,2010-05-29T04:00:00.000Z,5,2010,2010-05-31T04:00:00.000Z,5,2010,2,OPEN,"526 THURSTON RD, ROCHESTER, NY, 14619",43.134427,-77.650731,Genesee,243,Firearm,1,
-77.583612769049424,43.183393582030078,442,454,10-177480,2010-06-03T04:00:00.000Z,6,2010,2010-06-03T04:00:00.000Z,6,2010,0,CLOSED,"53 GRAFTON ST, ROCHESTER, NY, 14621",43.183385,-77.58361,Clinton,237,Firearm,1,1
-77.571007763305431,43.164935579519778,441,455,10-183782,2010-06-08T04:00:00.000Z,6,2010,2010-06-08T04:00:00.000Z,6,2010,0,CLOSED,"366 GRAND AVE, ROCHESTER, NY, 14609",43.164927,-77.571005,Goodman,215,Physical,1,3
-77.613551777787237,43.18267258007554,440,456,10-184366,2010-06-08T04:00:00.000Z,6,2010,2010-06-09T04:00:00.000Z,6,2010,1,OPEN,"1264 CLINTON AVE NORTH, ROCHESTER, NY, 14621",43.182664,-77.613549,Clinton,217,Firearm,1,
-77.623405777948605,43.140771572550221,4,457,10-195443,2010-06-17T04:00:00.000Z,6,2010,2010-06-17T04:00:00.000Z,6,2010,0,CLOSED,"293 SEWARD ST, ROCHESTER, NY, 14608",43.140763,-77.623403,Genesee,233,Firearm,1,1
-77.628457782102814,43.171905577550241,439,458,10-201089,2010-06-21T04:00:00.000Z,6,2010,2010-06-22T04:00:00.000Z,6,2010,1,OPEN,"399 LAKE AVE, ROCHESTER, NY, 14613",43.171897,-77.628455,Lake,271,Firearm,1,
-77.600565772958007,43.168677578465164,438,459,10-202333,2010-06-22T04:00:00.000Z,6,2010,2010-06-22T04:00:00.000Z,6,2010,0,CLOSED,"35 WILSON ST, ROCHESTER, NY, 14605",43.168669,-77.600563,Clinton,287,Knife/Cutting Instrument,1,1
-77.621421780863088,43.178739579183201,437,460,10-235972,2010-07-18T04:00:00.000Z,7,2010,2010-07-18T04:00:00.000Z,7,2010,0,OPEN,"74 HARRIS ST, ROCHESTER, NY, 14621",43.178731,-77.621419,Clinton,247,Knife/Cutting Instrument,1,
-77.588830770103144,43.177406580922394,436,461,10-239494,2010-07-20T04:00:00.000Z,7,2010,2010-07-20T04:00:00.000Z,7,2010,0,OPEN,"46 FERNWOOD AVE, ROCHESTER, NY, 14621",43.177398,-77.588828,Clinton,267,Firearm,1,
-77.591382769932338,43.166685578671718,435,462,10-249507,2010-07-28T04:00:00.000Z,7,2010,2010-07-28T04:00:00.000Z,7,2010,0,CLOSED,"5 MESSINA ST, ROCHESTER, NY, 14605",43.166677,-77.59138,Clinton,297,Knife/Cutting Instrument,1,1
-77.653605784381995,43.108454565637793,414,483,10-254637,2010-08-01T04:00:00.000Z,8,2010,2011-02-14T05:00:00.000Z,2,2011,197,OPEN,"1000 E RIVER RD, ROCHESTER, NY, 14623",43.108446,-77.653603,Genesee,263,Unknown,1,
-77.59874177202073,43.173624579462114,434,463,10-266978,2010-08-10T04:00:00.000Z,8,2010,2010-08-10T04:00:00.000Z,8,2010,0,OPEN,"7 MARK ST, ROCHESTER, NY, 14605",43.173616,-77.598739,Clinton,277,Firearm,1,
-77.650057787266803,43.148020572645358,433,464,10-269720,2010-08-12T04:00:00.000Z,8,2010,2010-08-12T04:00:00.000Z,8,2010,0,CLOSED,"91 FILLMORE ST, ROCHESTER, NY, 14611",43.148012,-77.650055,Genesee,203,Firearm,1,1
-77.640023786674789,43.179163578763436,432,465,10-270238,2010-08-13T04:00:00.000Z,8,2010,2010-08-13T04:00:00.000Z,8,2010,0,OPEN,"381 LEXINGTON AVE, ROCHESTER, NY, 14613",43.179155,-77.640021,Lake,241,Firearm,1,
-77.64143178654534,43.170348577219556,431,466,10-272527,2010-08-15T04:00:00.000Z,8,2010,2010-08-15T04:00:00.000Z,8,2010,0,OPEN,"62 KARNES ST, ROCHESTER, NY, 14606",43.17034,-77.641429,Lake,261,Firearm,1,
-77.629688784709998,43.204971583754215,430,467,10-275085,2010-08-17T04:00:00.000Z,8,2010,2010-08-17T04:00:00.000Z,8,2010,0,CLOSED,"28 MERRILL ST, ROCHESTER, NY, 14615",43.204963,-77.629686,Lake,211,Other,1,1
-77.645556785600775,43.154725573852019,429,468,10-281493,2010-08-21T04:00:00.000Z,8,2010,2010-08-21T04:00:00.000Z,8,2010,0,CLOSED,"54 KLUEH ST, ROCHESTER, NY, 14611",43.154717,-77.645554,Genesee,203,Firearm,1,1
-77.640476784074366,43.147871573104176,428,469,10-286202,2010-08-25T04:00:00.000Z,8,2010,2010-08-25T04:00:00.000Z,8,2010,0,CLOSED,"44 WELLINGTON AVE, ROCHESTER, NY, 14611",43.147863,-77.640474,Genesee,223,Firearm,1,1
-77.646704788095747,43.179819578506503,427,470,10-289664,2010-08-28T04:00:00.000Z,8,2010,2010-08-28T04:00:00.000Z,8,2010,0,OPEN,"22 WREN ST, ROCHESTER, NY, 14613",43.179811,-77.646702,Lake,241,Firearm,1,
-77.612915777016255,43.175326579496904,426,471,10-295863,2010-09-01T04:00:00.000Z,9,2010,2010-09-01T04:00:00.000Z,9,2010,0,OPEN,"892 CLINTON AVE NORTH, ROCHESTER, NY, 14621",43.175318,-77.612913,Clinton,247,Firearm,1,
-77.630382780405625,43.143217572595127,425,472,10-304147,2010-09-08T04:00:00.000Z,9,2010,2010-09-08T04:00:00.000Z,9,2010,0,CLOSED,"47 ICELAND PARK, ROCHESTER, NY, 14611",43.143209,-77.63038,Genesee,233,Firearm,1,1
-77.62824678004371,43.14672457325188,424,473,10-320207,2010-09-21T04:00:00.000Z,9,2010,2010-09-21T04:00:00.000Z,9,2010,0,CLOSED,"156 DR SAMUEL MCCREE WAY, ROCHESTER, NY, 14608",43.146716,-77.628244,Genesee,233,Firearm,1,1
-77.631054781577632,43.160052575394317,423,474,10-322013,2010-09-22T04:00:00.000Z,9,2010,2010-09-22T04:00:00.000Z,9,2010,0,OPEN,"73 WALNUT ST, ROCHESTER, NY, 14608",43.160044,-77.631052,Lake,291,Blunt Object,1,
-77.628776780786836,43.154170574648965,422,475,10-342538,2010-10-09T04:00:00.000Z,10,2010,2010-10-09T04:00:00.000Z,10,2010,0,OPEN,"54 JEFFERSON AVE, ROCHESTER, NY, 14611",43.154162,-77.628774,Genesee,213,Other,1,
-77.599954771156774,43.154644576174917,421,476,10-344765,2010-10-11T04:00:00.000Z,10,2010,2010-10-11T04:00:00.000Z,10,2010,0,CLOSED,"475 BROAD ST EAST, ROCHESTER, NY, 14607",43.154636,-77.599952,Central,219,Other,1,1
-77.647290784392212,43.129689569194262,420,477,10-360216,2010-10-24T04:00:00.000Z,10,2010,2010-10-24T04:00:00.000Z,10,2010,0,OPEN,"804 POST AVE, ROCHESTER, NY, 14619",43.129681,-77.647288,Genesee,243,Firearm,1,
-77.641815785232367,43.151965573799508,419,478,10-424443,2010-12-23T05:00:00.000Z,12,2010,2010-12-23T05:00:00.000Z,12,2010,0,CLOSED,"148 DANFORTH ST, ROCHESTER, NY, 14611",43.151957,-77.641813,Genesee,203,Firearm,1,1
-77.623469781618908,43.185575580565661,418,479,11-000081,2011-01-01T05:00:00.000Z,1,2011,2011-01-01T05:00:00.000Z,1,2011,0,CLOSED,"1602 ST PAUL ST, ROCHESTER, NY, 14621",43.185567,-77.623467,Clinton,217,Knife/Cutting Instrument,1,1
-77.628224781490786,43.164782576524438,417,480,11-006951,2011-01-07T05:00:00.000Z,1,2011,2011-01-08T05:00:00.000Z,1,2011,1,CLOSED,"144 LYELL AVE, ROCHESTER, NY, 14608",43.164774,-77.628222,Lake,271,Physical,1,1
-77.631990780239818,43.129060570151573,416,481,11-014973,2011-01-15T05:00:00.000Z,1,2011,2011-01-15T05:00:00.000Z,1,2011,0,CLOSED,"575 FRATERNITY RD, ROCHESTER, NY, 14627",43.129052,-77.631988,Genesee,263,Knife/Cutting Instrument,1,1
-77.577813764472708,43.16262757848633,415,482,11-023711,2011-01-23T05:00:00.000Z,1,2011,2011-01-23T05:00:00.000Z,1,2011,0,CLOSED,"487 HAYWARD AVE, ROCHESTER, NY, 14609",43.162619,-77.577811,Goodman,225,Firearm,1,1
-77.600301772408258,43.166456578229088,413,484,11-054276,2011-02-23T05:00:00.000Z,2,2011,2011-02-24T05:00:00.000Z,2,2011,1,OPEN,"465 NORTH ST, ROCHESTER, NY, 14605",43.166448,-77.600299,Clinton,287,Other,1,
-77.628640779650425,43.141819572758898,412,485,11-075634,2011-03-15T04:00:00.000Z,3,2011,2011-03-15T04:00:00.000Z,3,2011,0,OPEN,"294 COLUMBIA AVE, ROCHESTER, NY, 14608",43.141811,-77.628638,Genesee,233,Firearm,1,
-77.59971877314905,43.183843581118495,411,486,11-089610,2011-03-27T04:00:00.000Z,3,2011,2011-03-27T04:00:00.000Z,3,2011,0,OPEN,"385 WEAVER ST, ROCHESTER, NY, 14621",43.183835,-77.599716,Clinton,227,Firearm,1,
-77.610705776661376,43.181510580635312,410,487,11-093301,2011-03-31T04:00:00.000Z,3,2011,2011-03-31T04:00:00.000Z,3,2011,0,OPEN,"312 REMINGTON ST, ROCHESTER, NY, 14621",43.181502,-77.610703,Clinton,217,Firearm,1,
-77.613899777975121,43.173870578794116,409,488,11-095089,2011-04-02T04:00:00.000Z,4,2011,2011-04-02T04:00:00.000Z,4,2011,0,CLOSED,"123 EVERGREEN ST, ROCHESTER, NY, 14605",43.173862,-77.613897,Clinton,277,Knife/Cutting Instrument,1,1
-77.593947769627576,43.157172576845049,408,489,11-144080,2011-05-15T04:00:00.000Z,5,2011,2011-05-15T04:00:00.000Z,5,2011,0,CLOSED,"357 ALEXANDER ST, ROCHESTER, NY, 14607",43.157164,-77.593945,Central,219,Firearm,1,1
-77.583649767943541,43.175767580521089,407,490,11-148326,2011-05-19T04:00:00.000Z,5,2011,2011-05-19T04:00:00.000Z,5,2011,0,CLOSED,"1438 CLIFFORD AVE, ROCHESTER, NY, 14621",43.175759,-77.583647,Clinton,267,Firearm,1,1
-77.596408768796138,43.140465573862222,406,491,11-186423,2011-06-18T04:00:00.000Z,6,2011,2011-06-18T04:00:00.000Z,6,2011,0,CLOSED,"912 CLINTON AVE SOUTH, ROCHESTER, NY, 14620",43.140457,-77.596406,Goodman,265,Knife/Cutting Instrument,1,1
-77.647753785339575,43.138638571345695,405,492,11-194050,2011-06-25T04:00:00.000Z,6,2011,2011-06-25T04:00:00.000Z,6,2011,0,CLOSED,"372 POST AVE, ROCHESTER, NY, 14619",43.13863,-77.647751,Genesee,243,Knife/Cutting Instrument,1,1
-77.598953773101101,43.180719580395369,404,493,11-195213,2011-06-26T04:00:00.000Z,6,2011,2011-06-26T04:00:00.000Z,6,2011,0,CLOSED,"862 HUDSON AVE, ROCHESTER, NY, 14621",43.180711,-77.598951,Clinton,257,Knife/Cutting Instrument,1,1
-77.624841781471659,43.178873579214269,400,497,11-202741,2011-07-01T04:00:00.000Z,7,2011,2011-08-07T04:00:00.000Z,8,2011,37,CLOSED,"1262 ST PAUL ST, ROCHESTER, NY, 14621",43.178865,-77.624839,Clinton,247,Physical,1,1
-77.637827786178846,43.191873581422982,403,494,11-211927,2011-07-08T04:00:00.000Z,7,2011,2011-07-10T04:00:00.000Z,7,2011,2,CLOSED,"286 CLAY AVE, ROCHESTER, NY, 14615",43.191865,-77.637825,Lake,231,Physical,1,1
-77.595627772478238,43.179736581125482,402,495,11-230236,2011-07-23T04:00:00.000Z,7,2011,2011-07-23T04:00:00.000Z,7,2011,0,CLOSED,"1147 NORTH ST, ROCHESTER, NY, 14621",43.179728,-77.595625,Clinton,257,Physical,1,1
-77.640819782161884,43.124027569032052,401,496,11-230425,2011-07-23T04:00:00.000Z,7,2011,2011-07-23T04:00:00.000Z,7,2011,0,OPEN,"1350 GENESEE ST, ROCHESTER, NY, 14611",43.124019,-77.640817,Genesee,243,Firearm,1,
-77.655456788654107,43.149331572728627,399,498,11-265986,2011-08-21T04:00:00.000Z,8,2011,2011-08-21T04:00:00.000Z,8,2011,0,OPEN,"24 LINCOLN AVE, ROCHESTER, NY, 14611",43.149323,-77.655454,Genesee,203,Other,1,
-77.632424782602968,43.168390577356874,398,499,11-276217,2011-08-30T04:00:00.000Z,8,2011,2011-08-30T04:00:00.000Z,8,2011,0,CLOSED,"199 SARATOGA AVE, ROCHESTER, NY, 14608",43.168382,-77.632422,Lake,271,Blunt Object,1,1
-77.586428768302468,43.174127580484225,397,500,11-287875,2011-09-08T04:00:00.000Z,9,2011,2011-09-08T04:00:00.000Z,9,2011,0,OPEN,"387 FIRST ST, ROCHESTER, NY, 14605",43.174119,-77.586426,Clinton,267,Firearm,1,
-77.599687773694527,43.184888581015848,396,501,11-314853,2011-10-01T04:00:00.000Z,10,2011,2011-10-01T04:00:00.000Z,10,2011,0,CLOSED,"1067 HUDSON AVE, ROCHESTER, NY, 14621",43.18488,-77.599685,Clinton,227,Firearm,1,1
-77.640793785226407,43.168858577034449,395,502,11-328558,2011-10-14T04:00:00.000Z,10,2011,2011-10-14T04:00:00.000Z,10,2011,0,OPEN,"69 OTIS ST, ROCHESTER, NY, 14606",43.16885,-77.640791,Lake,261,Firearm,1,
-77.630327780299794,43.148333573786744,3,503,11-346589,2011-10-31T04:00:00.000Z,10,2011,2011-10-31T04:00:00.000Z,10,2011,0,OPEN,"25 ST CLAIR ST, ROCHESTER, NY, 14611",43.148325,-77.630325,Genesee,213,Firearm,1,
-77.583755766014988,43.157289577047287,394,504,11-357574,2011-11-11T05:00:00.000Z,11,2011,2011-11-11T05:00:00.000Z,11,2011,0,CLOSED,"60 CARLTON ST, ROCHESTER, NY, 14607",43.157281,-77.583753,Goodman,225,Knife/Cutting Instrument,1,1
-77.574463764640512,43.175694580614376,393,505,11-360536,2011-11-13T05:00:00.000Z,11,2011,2011-11-13T05:00:00.000Z,11,2011,0,CLOSED,"1771 CLIFFORD AVE, ROCHESTER, NY, 14609",43.175686,-77.574461,Goodman,205,Blunt Object,1,1
-77.642561781651082,43.114326566719328,392,506,11-364106,2011-11-17T05:00:00.000Z,11,2011,2011-11-17T05:00:00.000Z,11,2011,0,OPEN,"541 E RIVER RD, ROCHESTER, NY, 14623",43.114318,-77.642559,Genesee,263,Unknown,1,
-77.594308771636278,43.179371580792477,391,507,11-368925,2011-11-21T05:00:00.000Z,11,2011,2011-11-21T05:00:00.000Z,11,2011,0,OPEN,"169 HERALD ST, ROCHESTER, NY, 14621",43.179363,-77.594306,Clinton,257,Firearm,1,
-77.598480769959124,43.1456405746817,390,508,11-376873,2011-11-29T05:00:00.000Z,11,2011,2011-11-29T05:00:00.000Z,11,2011,0,CLOSED,"459 AVERILL AVE, ROCHESTER, NY, 14607",43.145632,-77.598478,Goodman,265,Knife/Cutting Instrument,1,1
-77.603433774233139,43.180883580392099,389,509,11-403405,2011-12-26T05:00:00.000Z,12,2011,2011-12-27T05:00:00.000Z,12,2011,1,OPEN,"738 AVENUE D, ROCHESTER, NY, 14621",43.180875,-77.603431,Clinton,257,Firearm,1,
-77.63472878277183,43.160017575429904,388,510,11-407451,2011-12-31T05:00:00.000Z,12,2011,2011-12-31T05:00:00.000Z,12,2011,0,CLOSED,"227 ORCHARD ST, ROCHESTER, NY, 14611",43.160009,-77.634726,Lake,291,Firearm,1,1
-77.632683781015444,43.148563573686054,387,511,12-003641,2012-01-04T05:00:00.000Z,1,2012,2012-01-04T05:00:00.000Z,1,2012,0,OPEN,"20 EPWORTH ST, ROCHESTER, NY, 14611",43.148555,-77.632681,Genesee,213,Firearm,1,
-77.640667786470161,43.171664577184586,386,512,12-004682,2012-01-05T05:00:00.000Z,1,2012,2012-01-05T05:00:00.000Z,1,2012,0,CLOSED,"24 BAUER ST, ROCHESTER, NY, 14606",43.171656,-77.640665,Lake,261,Firearm,1,2
-77.635350781661586,43.141803572119358,385,513,12-021421,2012-01-22T05:00:00.000Z,1,2012,2012-01-22T05:00:00.000Z,1,2012,0,CLOSED,"534 COLUMBIA AVE, ROCHESTER, NY, 14611",43.141795,-77.635348,Genesee,233,Firearm,1,2
-77.628840781657303,43.15984757581991,384,514,12-048137,2012-02-18T05:00:00.000Z,2,2012,2012-02-18T05:00:00.000Z,2,2012,0,CLOSED,"82 GRAPE ST, ROCHESTER, NY, 14608",43.159839,-77.628838,Lake,291,Other,1,1
-77.628840781657303,43.15984757581991,383,515,12-048138,2012-02-18T05:00:00.000Z,2,2012,2012-02-18T05:00:00.000Z,2,2012,0,CLOSED,"82 GRAPE ST, ROCHESTER, NY, 14608",43.159839,-77.628838,Lake,291,Other,1,1
-77.628840781657303,43.15984757581991,382,516,12-048139,2012-02-18T05:00:00.000Z,2,2012,2012-02-18T05:00:00.000Z,2,2012,0,CLOSED,"82 GRAPE ST, ROCHESTER, NY, 14608",43.159839,-77.628838,Lake,291,Other,1,1
-77.628840781657303,43.15984757581991,381,517,12-048144,2012-02-18T05:00:00.000Z,2,2012,2012-02-18T05:00:00.000Z,2,2012,0,CLOSED,"82 GRAPE ST, ROCHESTER, NY, 14608",43.159839,-77.628838,Lake,291,Other,1,1
-77.610389775841242,43.159734576001512,380,518,12-049761,2012-02-20T05:00:00.000Z,2,2012,2012-02-25T05:00:00.000Z,2,2012,5,OPEN,"151 ST PAUL ST, ROCHESTER, NY, 14604",43.159726,-77.610387,Central,219,Knife/Cutting Instrument,1,
-77.634559781097167,43.13196857066049,379,519,12-056223,2012-02-26T05:00:00.000Z,2,2012,2012-02-26T05:00:00.000Z,2,2012,0,CLOSED,"1400 PLYMOUTH AVE SOUTH, ROCHESTER, NY, 14611",43.13196,-77.634557,Genesee,253,Blunt Object,1,1
-77.602641774781844,43.181661581068795,378,520,12-102813,2012-04-09T04:00:00.000Z,4,2012,2012-04-09T04:00:00.000Z,4,2012,0,CLOSED,"16 DAYTON ST, ROCHESTER, NY, 14621",43.181653,-77.602639,Clinton,227,Firearm,1,2
-77.595708772364688,43.181216580594558,377,521,12-139431,2012-05-12T04:00:00.000Z,5,2012,2012-05-12T04:00:00.000Z,5,2012,0,CLOSED,"1008 AVENUE D, ROCHESTER, NY, 14621",43.181208,-77.595706,Clinton,257,Firearm,1,1
-77.62937178114889,43.160640575820054,376,522,12-143745,2012-05-15T04:00:00.000Z,5,2012,2012-05-15T04:00:00.000Z,5,2012,0,CLOSED,"560 SMITH ST, ROCHESTER, NY, 14608",43.160632,-77.629369,Lake,291,Firearm,1,1
-77.632014781776789,43.159834575639955,375,523,12-161170,2012-05-29T04:00:00.000Z,5,2012,2012-05-29T04:00:00.000Z,5,2012,0,CLOSED,"282 SAXTON ST, ROCHESTER, NY, 14606",43.159826,-77.632012,Lake,291,Firearm,1,2
-77.607484776050853,43.178263579916134,374,524,12-172109,2012-06-07T04:00:00.000Z,6,2012,2012-06-07T04:00:00.000Z,6,2012,0,CLOSED,"121 WILKINS ST, ROCHESTER, NY, 14621",43.178255,-77.607482,Clinton,257,Firearm,1,1
-77.62645278010865,43.152688574784463,373,525,12-174680,2012-06-09T04:00:00.000Z,6,2012,2012-06-09T04:00:00.000Z,6,2012,0,CLOSED,"524 MAIN ST WEST, ROCHESTER, NY, 14608",43.15268,-77.62645,Genesee,213,Firearm,1,1
-77.624318778689883,43.152465574541083,372,526,12-183488,2012-06-17T04:00:00.000Z,6,2012,2012-06-17T04:00:00.000Z,6,2012,0,CLOSED,"431 MAIN ST WEST, ROCHESTER, NY, 14608",43.152457,-77.624316,Genesee,213,Physical,1,1
-77.599614771138036,43.151175575626063,371,527,12-184590,2012-06-17T04:00:00.000Z,6,2012,2012-06-17T04:00:00.000Z,6,2012,0,OPEN,"109 UNION ST SOUTH, ROCHESTER, NY, 14607",43.151167,-77.599612,Central,229,Firearm,1,
-77.626223779207237,43.139407572461458,370,528,12-185676,2012-06-18T04:00:00.000Z,6,2012,2012-06-18T04:00:00.000Z,6,2012,0,CLOSED,"327 REYNOLDS ST, ROCHESTER, NY, 14608",43.139399,-77.626221,Genesee,253,Firearm,1,1
-77.598244772461626,43.169743579104029,369,529,12-190904,2012-06-22T04:00:00.000Z,6,2012,2012-06-22T04:00:00.000Z,6,2012,0,OPEN,"2 GRACE ST, ROCHESTER, NY, 14605",43.169735,-77.598242,Clinton,287,Firearm,1,
-77.610842776729228,43.176855579535072,368,530,12-198630,2012-06-28T04:00:00.000Z,6,2012,2012-06-28T04:00:00.000Z,6,2012,0,OPEN,"29 CARL ST, ROCHESTER, NY, 14621",43.176847,-77.61084,Clinton,247,Firearm,1,
-77.577792765169761,43.170945579779136,367,531,12-202820,2012-07-01T04:00:00.000Z,7,2012,2012-07-01T04:00:00.000Z,7,2012,0,CLOSED,"591 BAY ST, ROCHESTER, NY, 14609",43.170937,-77.57779,Goodman,205,Firearm,1,1
